"","X","Y","OBJECTID","Call_Taken","Location","Latitude","Longitude","Ward","Community","Neighborho","Tow_Zone","Day","Snow_Emerg","distances_m","time_s"
"556",-93.2218569996008,44.9103479999603,556,"02/13/2019 01:10pm","5112 35th av s,Minneapolis,MN",44.910348,-93.221857,12,"Nokomis","Minnehaha",6,2,"Westminster",11276.4,1006.9
"557",-93.249489000417,45.0135180002555,557,"02/13/2019 01:12pm","2510 jackson st ne,Minneapolis,MN",45.013518,-93.249489,1,"Northeast","Holland",2,2,"Westminster",6873,673.9
"558",-93.2740279997923,44.9639430001694,558,"02/13/2019 01:12pm","1900 2ND AVE S ,Minneapolis,MN",44.963943,-93.274028,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3313.3,416.7
"559",-93.2833149999872,44.9604779995601,559,"02/13/2019 01:12pm","2216 PLEASANT AVE S,Minneapolis,MN",44.960478,-93.283315,10,"Powderhorn","Whittier",3,2,"Westminster",3217.5,395.5
"560",-93.2442810003678,44.9829960001653,560,"02/13/2019 01:14pm","310 8th ave se,Minneapolis,MN",44.982996,-93.244281,3,"University","Marcy Holmes",4,2,"Westminster",5068.6,567.5
"561",-93.2444740002749,44.9848700002503,561,"02/13/2019 01:17pm","710 5th st se,Minneapolis,MN",44.98487,-93.244474,3,"University","Marcy Holmes",4,2,"Westminster",5361.9,599.5
"562",-93.2399710003613,44.9943149996376,562,"02/13/2019 01:17pm","434 buchanan st ne,Minneapolis,MN",44.994315,-93.239971,3,"Northeast","Beltrami",2,2,"Westminster",5503,639
"563",-93.2845320003515,44.9578849995931,563,"02/13/2019 01:18pm","2436 grand Ave ,Minneapolis,MN",44.957885,-93.284532,10,"Powderhorn","Whittier",3,2,"Westminster",3581.8,414.5
"564",-93.3041850001376,44.9936870003548,564,"02/13/2019 01:18pm","1418 Morgan avenue North,Minneapolis,MN",44.993687,-93.304185,5,"Near North","Willard - Hay",1,2,"Westminster",3095.2,332.6
"565",-93.241721000124,44.9450310003804,565,"02/13/2019 01:19pm","2110 32nd st,Minneapolis,MN",44.945031,-93.241721,9,"Powderhorn","Corcoran",6,2,"Westminster",7337,756.6
"566",-93.2494050001406,45.0164010001061,566,"02/13/2019 01:20pm","2648 jackson st ne,Minneapolis,MN",45.016401,-93.249405,1,"Northeast","Holland",2,2,"Westminster",7277.8,720.5
"567",-93.2418370000775,44.9450310003804,567,"02/13/2019 01:21pm","2108 32nd st,Minneapolis,MN",44.945031,-93.241837,9,"Powderhorn","Corcoran",6,2,"Westminster",7337,756.6
"568",-93.2845409998672,44.9611699999955,568,"02/13/2019 01:22pm","2120 grand ave s ,Minneapolis,MN",44.96117,-93.284541,10,"Powderhorn","Whittier",3,2,"Westminster",3043,364.3
"569",-93.239978999831,44.9961370000226,569,"02/13/2019 01:23pm","634 buchanan st ne,Minneapolis,MN",44.996137,-93.239979,3,"Northeast","Beltrami",2,2,"Westminster",5705.5,675.4
"570",-93.245549000386,44.9819640002385,570,"02/13/2019 01:25pm","210 8th Avenue SE,Minneapolis,MN",44.981964,-93.245549,3,"University","Marcy Holmes",4,2,"Westminster",4919.1,540.6
"571",-93.2809689997195,44.9536050000708,571,"02/13/2019 01:27pm","2701 pillsbury Ave s,Minneapolis,MN",44.953605,-93.280969,10,"Powderhorn","Whittier",3,2,"Westminster",4176.1,454.4
"572",-93.2936259997401,44.939680000032,572,"02/13/2019 01:28pm","3458 DuPont ave s,Minneapolis,MN",44.93968,-93.293626,10,"Calhoun Isle","CARAG",5,2,"Westminster",5511.8,536.2
"573",-93.2901620000762,45.0079689997696,573,"02/13/2019 01:29pm","2704 Bryant Ave n,Minneapolis,MN",45.007969,-93.290162,5,"Near North","Hawthorne",1,2,"Westminster",3929.3,411
"574",-93.3040999998151,44.9924279998523,574,"02/13/2019 01:29pm","1328 Morgan Ave. N.,Minneapolis,MN",44.992428,-93.3041,5,"Near North","Willard - Hay",1,2,"Westminster",3003.5,335.2
"575",-93.2844530003057,44.9623220000603,575,"02/13/2019 01:30pm","2008 Grand Ave s,Minneapolis,MN",44.962322,-93.284453,10,"Powderhorn","Whittier",3,2,"Westminster",3277.9,415.8
"576",-93.2480679996384,44.987643999571,576,"02/13/2019 01:31pm","408 6th street se,Minneapolis,MN",44.987644,-93.248068,3,"University","Marcy Holmes",4,2,"Westminster",4923.7,567.6
"577",-93.2902739998452,45.009107000088,577,"02/13/2019 01:33pm","2816 Bryant Ave n ,Minneapolis,MN",45.009107,-93.290274,5,"Near North","Hawthorne",1,2,"Westminster",4104.5,427.1
"578",-93.2494460002327,45.0062620001912,578,"02/13/2019 01:33pm","1808 jackson st ne,Minneapolis,MN",45.006262,-93.249446,1,"Northeast","Logan Park",2,2,"Westminster",6112.1,617.2
"579",-93.2756520000397,44.9588999996353,579,"02/13/2019 01:34pm","2402 Stevens Ave S,Minneapolis,MN",44.9589,-93.275652,10,"Powderhorn","Whittier",3,2,"Westminster",3773.7,401.2
"580",-93.2467900000584,44.9884509999138,580,"02/13/2019 01:35pm","422 7th street se,Minneapolis,MN",44.988451,-93.24679,3,"University","Marcy Holmes",4,2,"Westminster",4962.6,588.7
"581",-93.2494739997253,45.0145799997672,581,"02/13/2019 01:35pm","2544 jackson st ne,Minneapolis,MN",45.01458,-93.249474,1,"Northeast","Holland",2,2,"Westminster",6990.9,695.1
"582",-93.299266999972,44.9934090001253,582,"02/13/2019 01:36pm","1408 Irving ave n,Minneapolis,MN",44.993409,-93.299267,5,"Near North","Near - North",1,2,"Westminster",2827.2,337.8
"583",-93.2278170001544,44.9850149997425,583,"02/13/2019 01:36pm","1716 Rollins ave se,Minneapolis,MN",44.985015,-93.227817,2,"University","Como",4,2,"Westminster",6697.3,777.8
"584",-93.2401509996689,44.943104999696,584,"02/13/2019 01:37pm","2226 E 33rd St ,Minneapolis,MN",44.943105,-93.240151,9,"Powderhorn","Corcoran",6,2,"Westminster",7547.7,776
"585",-93.2342409996224,44.9822029995688,585,"02/13/2019 01:37pm","1402 6th st se,Minneapolis,MN",44.982203,-93.234241,3,"University","Marcy Holmes",4,2,"Westminster",6092.6,666.7
"586",-93.2266729995592,44.9844830003902,586,"02/13/2019 01:40pm","832 18th ave se,Minneapolis,MN",44.984483,-93.226673,2,"University","Como",4,2,"Westminster",7022.1,793.8
"587",-93.2978460000928,45.005014000196,587,"02/13/2019 01:41pm","2362 Humboldt ave n ,Minneapolis,MN",45.005014,-93.297846,5,"Near North","Jordan",1,2,"Westminster",4158.1,429
"588",-93.2845969997517,44.961315000387,588,"02/13/2019 01:41pm","2118 Grand Ave s,Minneapolis,MN",44.961315,-93.284597,10,"Powderhorn","Whittier",3,2,"Westminster",3027.4,361.5
"589",-93.2414890002171,44.9450300003343,589,"02/13/2019 01:42pm","2114 32nd Street East,Minneapolis,MN",44.94503,-93.241489,9,"Powderhorn","Corcoran",6,2,"Westminster",7337.1,756.6
"590",-93.2447090003201,44.9849619999964,590,"02/13/2019 01:43pm","704 5th st SE,Minneapolis,MN",44.984962,-93.244709,3,"University","Marcy Holmes",4,2,"Westminster",5113.7,566.2
"591",-93.302892999912,44.9939020003771,591,"02/13/2019 01:43pm","1426 Logan ave n,Minneapolis,MN",44.993902,-93.302893,5,"Near North","Willard - Hay",1,2,"Westminster",3274.3,359.6
"592",-93.2977759995627,45.0074320001867,592,"02/13/2019 01:44pm","2646 Humboldt ave n ,Minneapolis,MN",45.007432,-93.297776,5,"Near North","Jordan",1,2,"Westminster",4243.2,433.7
"593",-93.2266239999976,44.9857959997856,593,"02/13/2019 01:45pm","878 18th ave se,Minneapolis,MN",44.985796,-93.226624,2,"University","Como",4,2,"Westminster",6758.5,764.6
"594",-93.3028170000045,44.9906770000435,594,"02/13/2019 01:47pm","1230 Logan avenue North,Minneapolis,MN",44.990677,-93.302817,5,"Near North","Near - North",1,2,"Westminster",2975.7,335.4
"595",-93.3212059999569,44.9451220000803,595,"02/13/2019 01:48pm","3322 32 st e,Minneapolis,MN",44.945122,-93.321206,13,"Calhoun Isle","West Calhoun",5,2,"Westminster",6851.1,691.2
"596",-93.292195000299,44.9604310000906,596,"02/13/2019 01:48pm","2210 colfax,Minneapolis,MN",44.960431,-93.292195,10,"Calhoun Isle","Lowry Hill East",3,2,"Westminster",3059.1,331.5
"597",-93.2905299999595,44.9812390000798,597,"02/13/2019 01:49pm","308 N Bryant Ave ,Minneapolis,MN",44.981239,-93.29053,5,"Near North","Sumner - Glenwood",3,2,"Westminster",509,106.8
"598",-93.2848250003734,44.9566280000822,598,"02/13/2019 01:50pm","2520 grand Ave s,Minneapolis,MN",44.956628,-93.284825,10,"Powderhorn","Whittier",3,2,"Westminster",3841.3,409.7
"599",-93.2281350004299,44.9896739996554,599,"02/13/2019 01:53pm","1715 talmage ave se,Minneapolis,MN",44.989674,-93.228135,1,"University","Como",4,2,"Westminster",6474,742.3
"600",-93.2974109998178,44.9380490003611,600,"02/13/2019 01:56pm","3548 girard ave s,Minneapolis,MN",44.938049,-93.297411,10,"Calhoun Isle","CARAG",5,2,"Westminster",5755.2,574.6
"601",-93.2858039996548,44.9584749998214,601,"02/13/2019 01:56pm","2418 HARRIET AVE S,Minneapolis,MN",44.958475,-93.285804,10,"Powderhorn","Whittier",3,2,"Westminster",3292.3,368.1
"602",-93.2962619998913,44.9424930002518,602,"02/13/2019 01:59pm","3310 Fremont ave s,Minneapolis,MN",44.942493,-93.296262,10,"Calhoun Isle","CARAG",5,2,"Westminster",5405,536.9
"603",-93.2557929997471,45.0123549996836,603,"02/13/2019 01:59pm","2400 jefferson st ne,Minneapolis,MN",45.012355,-93.255793,1,"Northeast","Holland",2,2,"Westminster",6237.7,628.5
"604",-93.2845490002362,44.9567999999201,604,"02/13/2019 02:00pm","2516 Grand ave s,Minneapolis,MN",44.9568,-93.284549,10,"Powderhorn","Whittier",3,2,"Westminster",3860.3,412
"605",-93.2287279998972,44.9473670001869,605,"02/13/2019 02:01pm","3026 30th ave so,Minneapolis,MN",44.947367,-93.228728,2,"Longfellow","Longfellow",6,2,"Westminster",7420.4,727.7
"606",-93.3007429996896,44.9861370002224,606,"02/13/2019 02:01pm","722 Elwood Ave N,Minneapolis,MN",44.986137,-93.300743,5,"Near North","Near - North",1,2,"Westminster",1964.2,255.5
"607",-93.2533810000331,45.0126780001896,607,"02/13/2019 02:01pm","2414 howard st ne,Minneapolis,MN",45.012678,-93.253381,1,"Northeast","Holland",2,2,"Westminster",6571.4,645.7
"608",-93.2905609995904,44.9833419999334,608,"02/13/2019 02:02pm","508 Bryant Ave n,Minneapolis,MN",44.983342,-93.290561,5,"Near North","Sumner - Glenwood",3,2,"Westminster",852.4,170.8
"609",-93.2922209996993,44.9475630002323,609,"02/13/2019 02:05pm","3020 Colfax ave s,Minneapolis,MN",44.947563,-93.292221,10,"Calhoun Isle","CARAG",5,2,"Westminster",4490.5,450.8
"610",-93.2905710000516,44.9829459996582,610,"02/13/2019 02:05pm","500 N Bryant Ave ,Minneapolis,MN",44.982946,-93.290571,5,"Near North","Sumner - Glenwood",3,2,"Westminster",700.7,141.3
"611",-93.2903939999831,45.0081439997459,611,"02/13/2019 02:06pm","2710 Bryant Ave n,Minneapolis,MN",45.008144,-93.290394,5,"Near North","Hawthorne",1,2,"Westminster",3996.7,418.5
"612",-93.251202000272,45.0077430001394,612,"02/13/2019 02:06pm","1852 quincy st ne,Minneapolis,MN",45.007743,-93.251202,1,"Northeast","Logan Park",2,2,"Westminster",6098.5,618.2
"613",-93.3028370000275,44.990611999744,613,"02/13/2019 02:06pm","1228 Logan avenue North,Minneapolis,MN",44.990612,-93.302837,5,"Near North","Near - North",1,2,"Westminster",2901.7,336.3
"614",-93.2921770003682,44.9598409998623,614,"02/13/2019 02:09pm","2306 COLFAX AVE S,Minneapolis,MN",44.959841,-93.292177,10,"Calhoun Isle","Lowry Hill East",3,2,"Westminster",3124.7,336.8
"615",-93.290292999822,45.0090340003189,615,"02/13/2019 02:10pm","2814 Bryant Ave n,Minneapolis,MN",45.009034,-93.290293,5,"Near North","Hawthorne",1,2,"Westminster",4095.6,426.4
"616",-93.2546029997286,45.0137009997014,616,"02/13/2019 02:11pm","2514 madison st ne,Minneapolis,MN",45.013701,-93.254603,1,"Northeast","Holland",2,2,"Westminster",6483.4,638.7
"617",-93.292358999768,44.9401809997534,617,"02/13/2019 02:11pm","3434 Colfax ave s,Minneapolis,MN",44.940181,-93.292359,10,"Calhoun Isle","CARAG",5,2,"Westminster",5359.3,537.9
"618",-93.281752999901,44.9583019999374,618,"02/13/2019 02:12pm","2420 PILLSBURY AVE S,Minneapolis,MN",44.958302,-93.281753,10,"Powderhorn","Whittier",3,2,"Westminster",3576.4,401.3
"619",-93.29906499965,45.0066469999591,619,"02/13/2019 02:13pm","2620 Irving ave n ,Minneapolis,MN",45.006647,-93.299065,5,"Near North","Jordan",1,2,"Westminster",4228.6,431.4
"620",-93.2336120002935,44.9819660003307,620,"02/13/2019 02:15pm","1416 6th st se,Minneapolis,MN",44.981966,-93.233612,3,"University","Marcy Holmes",4,2,"Westminster",6187.1,683.7
"621",-93.2621519998149,45.001814000116,621,"02/13/2019 02:16pm","354 14th ave ne,Minneapolis,MN",45.001814,-93.262152,3,"Northeast","Sheridan",2,2,"Westminster",4613,489.1
"622",-93.2590479996654,44.9570729999191,622,"02/13/2019 02:16pm","2504 11TH AVE S ,Minneapolis,MN",44.957073,-93.259048,9,"Phillips","Midtown Phillips",3,2,"Westminster",4734.2,525.2
"623",-93.2590800002418,44.9559690002692,623,"02/13/2019 02:17pm","2538 11TH AVE S,Minneapolis,MN",44.955969,-93.25908,9,"Phillips","Midtown Phillips",3,2,"Westminster",4856.5,535
"624",-93.3054510000636,44.985261000295,624,"02/13/2019 02:22pm","702 Newton Ave. N.,Minneapolis,MN",44.985261,-93.305451,5,"Near North","Near - North",1,2,"Westminster",2207.1,267
"625",-93.2242670001219,44.9599890003921,625,"02/13/2019 02:23pm","2304 33rd st,Minneapolis,MN",44.959989,-93.224267,2,"Longfellow","Seward",4,2,"Westminster",7024.5,727.5
"626",-93.2265969996518,44.9862180003605,626,"02/13/2019 02:23pm","1827 fairmount st se,Minneapolis,MN",44.986218,-93.226597,2,"University","Como",4,2,"Westminster",6756,764.1
"627",-93.2845009998213,44.9589680000732,627,"02/13/2019 02:24pm","2400 grand ave s ,Minneapolis,MN",44.958968,-93.284501,10,"Powderhorn","Whittier",3,2,"Westminster",3298,362.2
"628",-93.2698969999466,45.0013399998412,628,"02/13/2019 02:25pm","116 14th ave ne,Minneapolis,MN",45.00134,-93.269897,3,"Northeast","Sheridan",2,2,"Westminster",4496.8,466.6
"629",-93.2378369999775,44.9449500002424,629,"02/13/2019 02:27pm","2328 32nd st,Minneapolis,MN",44.94495,-93.237837,9,"Powderhorn","Corcoran",6,2,"Westminster",7202.5,717.5
"630",-93.2921770003682,44.9598409998623,630,"02/13/2019 02:27pm","2306 colfax,Minneapolis,MN",44.959841,-93.292177,10,"Calhoun Isle","Lowry Hill East",3,2,"Westminster",3124.7,336.8
"631",-93.2627549997434,45.0039889996926,631,"02/13/2019 02:29pm","332 16th ave ne,Minneapolis,MN",45.003989,-93.262755,3,"Northeast","Sheridan",2,2,"Westminster",4811.1,507.4
"632",-93.289694000078,44.9829380001886,632,"02/13/2019 02:29pm","802 5th ave n,Minneapolis,MN",44.982938,-93.289694,5,"Near North","Sumner - Glenwood",3,2,"Westminster",767,153.3
"633",-93.2816970000165,44.9522240002375,633,"02/13/2019 02:32pm","2748 Pillsbury ave ,Minneapolis,MN",44.952224,-93.281697,10,"Powderhorn","Whittier",3,2,"Westminster",4317.2,479.8
"634",-93.3054120000637,44.9880599998692,634,"02/13/2019 02:32pm","1002 Newton avenue North,Minneapolis,MN",44.98806,-93.305412,5,"Near North","Near - North",1,2,"Westminster",2522.9,288.3
"635",-93.2705149996675,45.0011009996115,635,"02/13/2019 02:34pm","104 14th ave ne,Minneapolis,MN",45.001101,-93.270515,3,"Northeast","Sheridan",2,2,"Westminster",4394,450.2
"636",-93.3067030002432,44.9872100002414,636,"02/13/2019 02:35pm","908 Oliver Ave n,Minneapolis,MN",44.98721,-93.306703,5,"Near North","Near - North",1,2,"Westminster",2475.7,285.8
"637",-93.3093819996795,44.9867180000358,637,"02/13/2019 02:37pm","814 queen ave n ,Minneapolis,MN",44.986718,-93.309382,5,"Near North","Willard - Hay",1,2,"Westminster",2693.2,304.3
"638",-93.2396219995556,44.9856979997629,638,"02/13/2019 02:40pm","800 7TH ST SE,Minneapolis,MN",44.985698,-93.239622,3,"University","Marcy Holmes",4,2,"Westminster",6180.2,634.8
"639",-93.3144379999137,44.9918090000853,639,"02/13/2019 02:42pm","1306 Upton ave n ,Minneapolis,MN",44.991809,-93.314438,5,"Near North","Willard - Hay",1,2,"Westminster",3428.2,366.2
"640",-93.2922609997453,44.9456789996862,640,"02/13/2019 02:43pm","3126 Colfax Ave S ,Minneapolis,MN",44.945679,-93.292261,10,"Calhoun Isle","CARAG",5,2,"Westminster",4699.4,467.5
"641",-93.2977890001622,44.9799590004076,641,"02/13/2019 02:44pm","258 humboldt Ave n,Minneapolis,MN",44.979959,-93.297789,5,"Near North","Harrison",3,2,"Westminster",944.7,145.4
"642",-93.2292359999414,44.9882559999145,642,"02/13/2019 02:45pm","1012 16TH AVE SE,Minneapolis,MN",44.988256,-93.229236,1,"University","Como",4,2,"Westminster",6213.5,716.3
"643",-93.225979999977,44.9388820001043,643,"02/13/2019 02:45pm","3520 32nd av s,Minneapolis,MN",44.938882,-93.22598,12,"Longfellow","Howe",6,2,"Westminster",8242.7,762.7
"644",-93.2338040001545,44.9820380000537,644,"02/13/2019 02:45pm","1410 6th st se,Minneapolis,MN",44.982038,-93.233804,3,"University","Marcy Holmes",4,2,"Westminster",6170.3,680.7
"645",-93.2396219995556,44.9856979997629,645,"02/13/2019 02:48pm","602 7th st se,Minneapolis,MN",44.985698,-93.239622,3,"University","Marcy Holmes",4,2,"Westminster",6180.2,634.8
"646",-93.2502110004373,44.9404559998446,646,"02/13/2019 02:49pm","3428 17th av s,Minneapolis,MN",44.940456,-93.250211,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",7297.7,759.1
"647",-93.2703199996682,45.0011690000493,647,"02/13/2019 02:49pm","110 14th ave ne,Minneapolis,MN",45.001169,-93.27032,3,"Northeast","Sheridan",2,2,"Westminster",4446.4,457.5
"648",-93.2245660004206,44.9261300001994,648,"02/13/2019 02:49pm","4222 33 st e,Minneapolis,MN",44.92613,-93.224566,12,"Nokomis","Ericsson",6,2,"Westminster",9398.2,834.7
"649",-93.3054180003404,44.9923139999912,649,"02/13/2019 02:50pm","1322 Newton Ave N,Minneapolis,MN",44.992314,-93.305418,5,"Near North","Willard - Hay",1,2,"Westminster",3208.9,365.1
"650",-93.2590319998269,44.9383780002445,650,"02/13/2019 02:50pm","3536 11th Avenue South,Minneapolis,MN",44.938378,-93.259032,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",7059.3,713.5
"651",-93.2930950004339,44.9864569996909,651,"02/13/2019 02:51pm","1100 8th street ,Minneapolis,MN",44.986457,-93.293095,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1525.7,202
"652",-93.2897839997318,44.9374309997409,652,"02/13/2019 02:53pm","3604 Aldrich ave s,Minneapolis,MN",44.937431,-93.289784,10,"Southwest","East Harriet",5,2,"Westminster",5677.8,535.2
"653",-93.2967689998894,44.9802890003372,653,"02/13/2019 02:53pm","276 Girard Ave N,Minneapolis,MN",44.980289,-93.296769,5,"Near North","Harrison",3,2,"Westminster",814.4,124
"654",-93.2378590000927,44.9449500002424,654,"02/13/2019 02:55pm","2326 32nd st e,Minneapolis,MN",44.94495,-93.237859,9,"Powderhorn","Corcoran",6,2,"Westminster",7202.5,717.5
"655",-93.2894569999406,44.9638300003543,655,"02/13/2019 02:55pm","1910 Bryant ave s ,Minneapolis,MN",44.96383,-93.289457,10,"Calhoun Isle","Lowry Hill East",3,2,"Westminster",2988.7,322.1
"656",-93.2370860004186,44.98466499979,656,"02/13/2019 02:56pm","1112 7th ave se,Minneapolis,MN",44.984665,-93.237086,3,"University","Marcy Holmes",4,2,"Westminster",6316.6,659.4
"657",-93.285805999747,44.9583660001908,657,"02/13/2019 02:56pm","2422 HARRIET AVE S,Minneapolis,MN",44.958366,-93.285806,10,"Powderhorn","Whittier",3,2,"Westminster",3253.6,365.6
"658",-93.2923150004369,45.0008430003043,658,"02/13/2019 02:57pm","2114 dupont Ave n,Minneapolis,MN",45.000843,-93.292315,5,"Near North","Hawthorne",1,2,"Westminster",3355.3,371.9
"659",-93.2219890002921,44.9444509997139,659,"02/13/2019 02:58pm","3214 35th ave so,Minneapolis,MN",44.944451,-93.221989,2,"Longfellow","Longfellow",6,2,"Westminster",8274.9,791.5
"660",-93.2845650000747,44.9582500002374,660,"02/13/2019 02:59pm","2424 grand ave s,Minneapolis,MN",44.95825,-93.284565,10,"Powderhorn","Whittier",3,2,"Westminster",3622.9,419.4
"661",-93.2371739999801,44.9829709999117,661,"02/13/2019 03:00pm","512 12th ave se,Minneapolis,MN",44.982971,-93.237174,3,"University","Marcy Holmes",4,2,"Westminster",5805.1,648.7
"662",-93.2675569999556,45.0100779998998,662,"02/13/2019 03:00pm","110 22nd ave ne,Minneapolis,MN",45.010078,-93.267557,3,"Northeast","Bottineau",2,2,"Westminster",5509.6,559.6
"663",-93.2870179998807,44.9605619998365,663,"02/13/2019 03:02pm","2202 GARFIELD AVE S,Minneapolis,MN",44.960562,-93.287018,10,"Powderhorn","Whittier",3,2,"Westminster",3280.7,375
"664",-93.3117510001085,44.9931309998958,664,"02/13/2019 03:04pm","1350 Sheridan avenue North,Minneapolis,MN",44.993131,-93.311751,5,"Near North","Willard - Hay",1,2,"Westminster",3335.3,354.2
"665",-93.2652509997338,45.0151819996496,665,"02/13/2019 03:05pm","230 26th ave ne,Minneapolis,MN",45.015182,-93.265251,1,"Northeast","Marshall Terrace",2,2,"Westminster",6018.2,598.7
"666",-93.2705650001746,45.0010829996808,666,"02/13/2019 03:07pm","102 14th ave ne,Minneapolis,MN",45.001083,-93.270565,3,"Northeast","Sheridan",2,2,"Westminster",4393.7,450.1
"667",-93.2858400004156,44.9548679998584,667,"02/13/2019 03:09pm","2618 Harrriet Av S,Minneapolis,MN",44.954868,-93.28584,10,"Powderhorn","Whittier",3,2,"Westminster",3643.1,396.4
"668",-93.3117190004315,44.9911809999033,668,"02/13/2019 03:09pm","1238 Sheridan ave n,Minneapolis,MN",44.991181,-93.311719,5,"Near North","Willard - Hay",1,2,"Westminster",3145.4,335.9
"669",-93.2870899996038,44.9583290002832,669,"02/13/2019 03:10pm","2424 GARFIELD AVE S,Minneapolis,MN",44.958329,-93.28709,10,"Powderhorn","Whittier",3,2,"Westminster",3160.5,357.7
"670",-93.2338549998084,44.9820929998921,670,"02/13/2019 03:12pm","1408 6th st se,Minneapolis,MN",44.982093,-93.233855,3,"University","Marcy Holmes",4,2,"Westminster",6163.4,679.4
"671",-93.2595120003785,45.0097839998318,671,"02/13/2019 03:13pm","504 22nd ave ne,Minneapolis,MN",45.009784,-93.259512,1,"Northeast","Holland",2,2,"Westminster",5847.7,595.6
"672",-93.2572789999259,45.0051199996883,672,"02/13/2019 03:17pm","624 17th ave ne,Minneapolis,MN",45.00512,-93.257279,1,"Northeast","Logan Park",2,2,"Westminster",5359.4,550.9
"673",-93.2225249998289,44.9863310001756,673,"02/13/2019 03:20pm","886 21st ave se,Minneapolis,MN",44.986331,-93.222525,2,"University","Como",4,2,"Westminster",6967.5,779.1
"674",-93.2872220002951,44.9391000002648,674,"02/13/2019 03:20pm","3508 Garfield ave s,Minneapolis,MN",44.9391,-93.287222,8,"Powderhorn","Lyndale",5,2,"Westminster",5646.2,552.7
"675",-93.287405999787,44.9386470000591,675,"02/13/2019 03:23pm","3522 Garfield ave s,Minneapolis,MN",44.938647,-93.287406,8,"Powderhorn","Lyndale",5,2,"Westminster",5696.4,561.7
"676",-93.2791260001648,44.9574829999406,676,"02/13/2019 03:23pm","24 25th st w ,Minneapolis,MN",44.957483,-93.279126,10,"Powderhorn","Whittier",3,2,"Westminster",3888.8,416.2
"677",-93.2514780004093,44.9529549997735,677,"02/13/2019 03:25pm","2718 16TH AV S,Minneapolis,MN",44.952955,-93.251478,9,"Phillips","East Phillips",3,2,"Westminster",5793.6,636.7
"678",-93.3091879997264,44.9994810004479,678,"02/13/2019 03:26pm","1922 queen ave n,Minneapolis,MN",44.999481,-93.309188,5,"Near North","Willard - Hay",1,2,"Westminster",3840.5,385.1
"679",-93.2572169997647,45.0083930004367,679,"02/13/2019 03:26pm","628 20th ave ne,Minneapolis,MN",45.008393,-93.257217,1,"Northeast","Holland",2,2,"Westminster",5699,575.9
"680",-93.2893969998716,44.9465070000981,680,"02/13/2019 03:27pm","3104 Aldrich ave s,Minneapolis,MN",44.946507,-93.289397,10,"Calhoun Isle","CARAG",5,2,"Westminster",4668,454.5
"681",-93.3066339997592,44.9955079997944,681,"02/13/2019 03:28pm","1606 Oliver Ave. N. ,Minneapolis,MN",44.995508,-93.306634,5,"Near North","Willard - Hay",1,2,"Westminster",3448.5,362.9
"682",-93.2543260004445,44.9449769996888,682,"02/13/2019 03:32pm","1428 32nd st,Minneapolis,MN",44.944977,-93.254326,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",6423.8,702.8
"683",-93.2543750000062,44.9449769996888,683,"02/13/2019 03:34pm","1422 32nd st,Minneapolis,MN",44.944977,-93.254375,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",6423.8,702.8
"684",-93.2343100001064,44.9835050002556,684,"02/13/2019 03:34pm","1314 7th st se,Minneapolis,MN",44.983505,-93.23431,3,"University","Marcy Holmes",4,2,"Westminster",5967.3,691.4
"685",-93.2514679999482,44.9526979996131,685,"02/13/2019 03:35pm","2724 16TH AVE S,Minneapolis,MN",44.952698,-93.251468,9,"Phillips","East Phillips",3,2,"Westminster",5822.5,641.9
"686",-93.284964999635,45.0002289998685,686,"02/13/2019 03:36pm","402 21st ave n,Minneapolis,MN",45.000229,-93.284965,5,"Near North","Hawthorne",1,2,"Westminster",3158.9,346.1
"687",-93.3091719998878,44.9937020001473,687,"02/13/2019 03:40pm","1410 Queen avenue North,Minneapolis,MN",44.993702,-93.309172,5,"Near North","Willard - Hay",1,2,"Westminster",3150,339.3
"688",-93.2902879995915,45.0002390003297,688,"02/13/2019 03:41pm","812 21st ave n,Minneapolis,MN",45.000239,-93.290288,5,"Near North","Hawthorne",1,2,"Westminster",3100.9,334.3
"689",-93.2550190000268,44.9442569997608,689,"02/13/2019 03:58pm","3226 14th ave s,Minneapolis,MN",44.944257,-93.255019,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",6453.6,728
"690",-93.2409620001961,44.9873959998256,690,"02/13/2019 04:05pm","720 8th ave n,Minneapolis,MN",44.987396,-93.240962,3,"University","Marcy Holmes",4,2,"Westminster",5186.5,595.1
"691",-93.2864499997676,44.986357999622,691,"02/13/2019 04:08pm","712 8th ave n,Minneapolis,MN",44.986358,-93.28645,5,"Central","North Loop",1,2,"Westminster",1678.3,214.9
"692",-93.2410669996423,44.9836200001629,692,"02/13/2019 04:21pm","928 5th street ,Minneapolis,MN",44.98362,-93.241067,3,"University","Marcy Holmes",4,2,"Westminster",5914.9,609.7
"693",-93.2350170003343,44.9857419999934,693,"02/13/2019 04:23pm","806 12 Avenue se,Minneapolis,MN",44.985742,-93.235017,3,"University","Marcy Holmes",4,2,"Westminster",5695,653.6
"694",-93.2993749995566,44.9897739997703,694,"02/13/2019 04:38pm","1122 Irving Ave n ,Minneapolis,MN",44.989774,-93.299375,5,"Near North","Near - North",1,2,"Westminster",2337.6,322.8
