Type,X,Y,OBJECTID,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
TOW,-93.295196,45.006139,164,02/13/2019 01:13am,"2600 block of Fremont avenue North,Minneapolis,MN",45.006139,-93.295196,5,Near North,Jordan,1,1,Westminster
TOW,-93.279177,44.961544,165,02/13/2019 01:14am,"2109 blaisdell Ave s ,Minneapolis,MN",44.961544,-93.279177,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.242523,45.01332,166,02/13/2019 01:14am,"1151 Lowry ave ne,Minneapolis,MN",45.01332,-93.242523,1,Northeast,Audubon Park,2,1,Westminster
TOW,-93.227082,44.948377,167,02/13/2019 01:16am,"3000 31st av s,Minneapolis,MN",44.948377,-93.227082,2,Longfellow,Longfellow,4,1,Westminster
TOW,-93.294511,44.999274,168,02/13/2019 01:17am,"1106 west Broadway ,Minneapolis,MN",44.999274,-93.294511,5,Near North,Jordan,1,1,Westminster
TOW,-93.229087,45.013089,169,02/13/2019 01:17am,"2210 lowry ave ne,Minneapolis,MN",45.013089,-93.229087,1,Northeast,Windom Park,2,1,Westminster
TOW,-93.279304,44.960593,170,02/13/2019 01:18am,"2201 blaisdell ,Minneapolis,MN",44.960593,-93.279304,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.279187,44.958192,171,02/13/2019 01:18am,"2427 Blaisdell Ave ,Minneapolis,MN",44.958192,-93.279187,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.279494,44.95786,172,02/13/2019 01:19am,"2435 BLAISDELL AVE ,Minneapolis,MN",44.95786,-93.279494,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.227082,44.948377,173,02/13/2019 01:19am,"3000 31st av s,Minneapolis,MN",44.948377,-93.227082,2,Longfellow,Longfellow,4,1,Westminster
TOW,-93.227082,44.948377,174,02/13/2019 01:19am,"3000 31st ave,Minneapolis,MN",44.948377,-93.227082,2,Longfellow,Longfellow,4,1,Westminster
TOW,-93.228429,45.017014,175,02/13/2019 01:20am,"2700 Mckinley st ne,Minneapolis,MN",45.017014,-93.228429,1,Northeast,Audubon Park,2,1,Westminster
TOW,-93.220409,44.926932,176,02/13/2019 01:22am,"3600 42nd st,Minneapolis,MN",44.926932,-93.220409,12,Longfellow,Hiawatha,6,1,Westminster
TOW,-93.276871,44.937564,177,02/13/2019 01:22am,"3600 1st st south,Minneapolis,MN",44.937564,-93.276871,8,Southwest,King Field,5,1,Westminster
TOW,-93.278765,44.967978,178,02/13/2019 01:28am,"18 W 15TH ,Minneapolis,MN",44.967978,-93.278765,7,Central,Loring Park,3,1,Westminster
TOW,-93.228718,44.972551,179,02/13/2019 01:29am,"610 Delaware st se,Minneapolis,MN",44.972551,-93.228718,2,University,University of Minnesota,4,1,Westminster
TOW,-93.279275,44.957628,180,02/13/2019 01:32am,"2451 Blaisdell,Minneapolis,MN",44.957628,-93.279275,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.278765,44.967978,181,02/13/2019 01:33am,"18 15 St W,Minneapolis,MN",44.967978,-93.278765,7,Central,Loring Park,3,1,Westminster
TOW,-93.307845,44.996585,182,02/13/2019 01:33am,"1700 Penn Ave n,Minneapolis,MN",44.996585,-93.307845,5,Near North,Willard - Hay,1,1,Westminster
TOW,-93.27122,45.005189,183,02/13/2019 01:35am,"1701 marshall st ne,Minneapolis,MN",45.005189,-93.27122,3,Northeast,Sheridan,2,1,Westminster
TOW,-93.244376,44.966969,184,02/13/2019 01:36am,"620 20TH AVE S,Minneapolis,MN",44.966969,-93.244376,6,University,Cedar Riverside,4,1,Westminster
TOW,-93.279629,44.95626,185,02/13/2019 01:39am,"2531 BLAIDELL AVE,Minneapolis,MN",44.95626,-93.279629,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.270818,45.00248,186,02/13/2019 01:39am,"1435 marshall avenue ne,Minneapolis,MN",45.00248,-93.270818,3,Northeast,Sheridan,2,1,Westminster
TOW,-93.234829,44.980883,187,02/13/2019 01:40am,"1416 5th st se,Minneapolis,MN",44.980883,-93.234829,3,University,Marcy Holmes,4,1,Westminster
TOW,-93.307993,44.985041,188,02/13/2019 01:41am,"620 penn ave n ,Minneapolis,MN",44.985041,-93.307993,5,Near North,Near - North,1,1,Westminster
TOW,-93.307919,45.010386,189,02/13/2019 01:42am,"2922 Penn Ave N,Minneapolis,MN",45.010386,-93.307919,5,Near North,Jordan,1,1,Westminster
TOW,-93.244366,44.966813,190,02/13/2019 01:46am,"626 20th ave s,Minneapolis,MN",44.966813,-93.244366,6,University,Cedar Riverside,4,1,Westminster
TOW,-93.277027,44.944807,191,02/13/2019 01:47am,"3200 1st ave so ,Minneapolis,MN",44.944807,-93.277027,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.279282,44.956094,192,02/13/2019 01:47am,"2537 BLAISDELL AVE S,Minneapolis,MN",44.956094,-93.279282,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.307919,45.010386,193,02/13/2019 01:48am,"2922 penn ave n ,Minneapolis,MN",45.010386,-93.307919,5,Near North,Jordan,1,1,Westminster
TOW,-93.237754,45.020436,194,02/13/2019 01:49am,"1500 block 29th avenue ne,Minneapolis,MN",45.020436,-93.237754,1,Northeast,Audubon Park,2,1,Westminster
TOW,-93.30793,45.010823,195,02/13/2019 01:51am,"2938 Penn Ave n,Minneapolis,MN",45.010823,-93.30793,5,Near North,Jordan,1,1,Westminster
TOW,-93.26609,44.967821,196,02/13/2019 01:52am,"629 15 st e,Minneapolis,MN",44.967821,-93.26609,6,Central,Elliot Park,3,1,Westminster
TOW,-93.279187,44.958192,197,02/13/2019 01:53am,"2427 BLAISDELL AVE ,Minneapolis,MN",44.958192,-93.279187,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.236486,45.020447,198,02/13/2019 01:53am,"1600 block of 29th avenue ne,Minneapolis,MN",45.020447,-93.236486,1,Northeast,Audubon Park,2,1,Westminster
TOW,-93.276605,44.941358,199,02/13/2019 01:53am,"3398 1ST AVE S,Minneapolis,MN",44.941358,-93.276605,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.279125,44.958339,200,02/13/2019 01:54am,"2423 BLAISDELL AVE S,Minneapolis,MN",44.958339,-93.279125,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.307887,45.015721,201,02/13/2019 01:56am,"3322 Penn Ave n ,Minneapolis,MN",45.015721,-93.307887,4,Camden,Folwell,1,1,Westminster
TOW,-93.277027,44.944807,202,02/13/2019 01:57am,"3200 BLOCK 1ST AVE S,Minneapolis,MN",44.944807,-93.277027,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.277027,44.944807,203,02/13/2019 02:00am,"3200 1ST AVE S,Minneapolis,MN",44.944807,-93.277027,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.276673,44.946668,204,02/13/2019 02:00am,"3100 BLOCK 1ST AVE N,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.22407,44.97118,205,02/13/2019 02:01am,"1000 block of Essex st se,Minneapolis,MN",44.97118,-93.22407,2,University,Prospect Park - East River Road,4,1,Westminster
TOW,-93.277027,44.944807,206,02/13/2019 02:01am,"3200 1st ave s,Minneapolis,MN",44.944807,-93.277027,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.229268,44.941987,207,02/13/2019 02:01am,"3337 minnehaha ave,Minneapolis,MN",44.941987,-93.229268,2,Longfellow,Longfellow,6,1,Westminster
TOW,-93.279288,44.95345,208,02/13/2019 02:03am,"2705 BLAISDELL AVE,Minneapolis,MN",44.95345,-93.279288,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.279083,44.95488,209,02/13/2019 02:04am,"2609 Blaisdell Ave,Minneapolis,MN",44.95488,-93.279083,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.308864,45.015994,210,02/13/2019 02:04am,"3333 Penn Ave n,Minneapolis,MN",45.015994,-93.308864,4,Camden,Cleveland,1,1,Westminster
TOW,-93.276975,44.97643,211,02/13/2019 02:08am,"9 St & Hennepin Ave,Minneapolis,MN",44.97643,-93.276975,7,Central,Downtown West,3,1,Westminster
TOW,-93.237754,45.020436,212,02/13/2019 02:09am,"1500 block 29th avenue ne,Minneapolis,MN",45.020436,-93.237754,1,Northeast,Audubon Park,2,1,Westminster
TOW,-93.231671,44.944209,213,02/13/2019 02:09am,"3210 minnehaha,Minneapolis,MN",44.944209,-93.231671,9,Longfellow,Longfellow,6,1,Westminster
TOW,-93.266165,45.013183,214,02/13/2019 02:11am,"2500 2nd street ne,Minneapolis,MN",45.013183,-93.266165,1,Northeast,Marshall Terrace,2,1,Westminster
TOW,-93.229082,44.941783,215,02/13/2019 02:12am,"3347 minnehaha,Minneapolis,MN",44.941783,-93.229082,2,Longfellow,Longfellow,6,1,Westminster
TOW,-93.308529,45.017372,216,02/13/2019 02:14am,"3415 Penn Ave N,Minneapolis,MN",45.017372,-93.308529,4,Camden,Cleveland,1,1,Westminster
TOW,-93.224365,44.935162,217,02/13/2019 02:16am,"3721 minnehaha av s,Minneapolis,MN",44.935162,-93.224365,12,Longfellow,Howe,6,1,Westminster
TOW,-93.227341,44.939973,218,02/13/2019 02:16am,"3442 31st Avenue South,Minneapolis,MN",44.939973,-93.227341,12,Longfellow,Howe,6,1,Westminster
TOW,-93.221195,44.970348,219,02/13/2019 02:17am,"2600 essex st se,Minneapolis,MN",44.970348,-93.221195,2,University,Prospect Park - East River Road,4,1,Westminster
TOW,-93.279329,44.953233,220,02/13/2019 02:19am,"2717 BLAISDELL AVE S,Minneapolis,MN",44.953233,-93.279329,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.227197,44.938119,221,02/13/2019 02:19am,"3552 minnehaha av s,Minneapolis,MN",44.938119,-93.227197,12,Longfellow,Howe,6,1,Westminster
TOW,-93.244324,44.965825,222,02/13/2019 02:21am,"720 20TH AVE S,Minneapolis,MN",44.965825,-93.244324,6,University,Cedar Riverside,4,1,Westminster
TOW,-93.279286,44.952638,223,02/13/2019 02:22am,"2743 BLAISDELL AVE S,Minneapolis,MN",44.952638,-93.279286,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.264843,44.978991,224,02/13/2019 02:22am,"301 3RD ST S,Minneapolis,MN",44.978991,-93.264843,3,Central,Downtown West,3,1,Westminster
TOW,-93.239487,44.946239,225,02/13/2019 02:23am,"2231 31st st e,Minneapolis,MN",44.946239,-93.239487,9,Powderhorn,Corcoran,6,1,Westminster
TOW,-93.284184,44.975971,226,02/13/2019 02:23am,"100 block of 15 st s,Minneapolis,MN",44.975971,-93.284184,5,Central,North Loop,3,1,Westminster
TOW,-93.307978,45.021386,227,02/13/2019 02:25am,"3628 penn ave n ,Minneapolis,MN",45.021386,-93.307978,4,Camden,Folwell,1,1,Westminster
TOW,-93.307962,45.01965,228,02/13/2019 02:27am,"3534 PENN AVE N ,Minneapolis,MN",45.01965,-93.307962,4,Camden,Folwell,1,1,Westminster
TOW,-93.287293,44.971736,229,02/13/2019 02:28am,"1700 HENNEPIN AVE ,Minneapolis,MN",44.971736,-93.287293,7,Central,Loring Park,3,1,Westminster
TOW,-93.307937,45.01841,230,02/13/2019 02:29am,"3454 PENN AVE N ,Minneapolis,MN",45.01841,-93.307937,4,Camden,Folwell,1,1,Westminster
TOW,-93.259321,44.989704,231,02/13/2019 02:30am,"1-99 2nd st ne,Minneapolis,MN",44.989704,-93.259321,3,Northeast,St. Anthony West,2,1,Westminster
TOW,-93.276673,44.946668,232,02/13/2019 02:32am,"3100 1st. Ave s,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.263333,44.943326,233,02/13/2019 02:33am,"728 e33rd st,Minneapolis,MN",44.943326,-93.263333,9,Powderhorn,Central,5,1,Westminster
TOW,-93.259321,44.989704,234,02/13/2019 02:33am,"1-99 2nd st ne,Minneapolis,MN",44.989704,-93.259321,3,Northeast,St. Anthony West,2,1,Westminster
TOW,-93.261859,45.010139,235,02/13/2019 02:36am,"2200 4th street ne,Minneapolis,MN",45.010139,-93.261859,1,Northeast,Holland,2,1,Westminster
TOW,-93.279308,44.95287,236,02/13/2019 02:37am,"2725 BLAISDELL AVE ,Minneapolis,MN",44.95287,-93.279308,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.244232,44.966241,237,02/13/2019 02:37am,"708 20th ave s,Minneapolis,MN",44.966241,-93.244232,6,University,Cedar Riverside,4,1,Westminster
TOW,-93.261593,45.010022,238,02/13/2019 02:39am,"2201 4th street ne,Minneapolis,MN",45.010022,-93.261593,1,Northeast,Holland,2,1,Westminster
TOW,-93.308783,45.029313,239,02/13/2019 02:40am,"4059 penn ave n ,Minneapolis,MN",45.029313,-93.308783,4,Camden,Victory,1,1,Westminster
TOW,-93.303435,44.981416,240,02/13/2019 02:43am,"1815 4th ave n ,Minneapolis,MN",44.981416,-93.303435,5,Near North,Harrison,3,1,Westminster
TOW,-93.276657,44.944962,241,02/13/2019 02:43am,"3198-3100 1 Av s,Minneapolis,MN",44.944962,-93.276657,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.281853,44.994361,242,02/13/2019 02:44am,"1501 washington street ne,Minneapolis,MN",44.994361,-93.281853,5,Near North,Near - North,1,1,Westminster
TOW,-93.311691,44.99857,243,02/13/2019 02:46am,"2423 Golden Valley Road,Minneapolis,MN",44.99857,-93.311691,5,Near North,Willard - Hay,1,1,Westminster
TOW,-93.276673,44.946668,244,02/13/2019 02:46am,"3100 1ST AVE S,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.265207,44.948394,245,02/13/2019 02:47am,"2989-2800 BLOCK OF PARK AVE,Minneapolis,MN",44.948394,-93.265207,6,Phillips,Phillips West,3,1,Westminster
TOW,-93.281853,44.994361,246,02/13/2019 02:48am,"1501 washington St Ne,Minneapolis,MN",44.994361,-93.281853,5,Near North,Near - North,1,1,Westminster
TOW,-93.22408,44.935132,247,02/13/2019 02:49am,"3725 minnehaha ave,Minneapolis,MN",44.935132,-93.22408,12,Longfellow,Howe,6,1,Westminster
TOW,-93.261534,45.014902,248,02/13/2019 02:51am,"2598 4 th sdtreet ne,Minneapolis,MN",45.014902,-93.261534,1,Northeast,Holland,2,1,Westminster
TOW,-93.267331,44.968786,249,02/13/2019 02:53am,"1401 Portland av s ,Minneapolis,MN",44.968786,-93.267331,7,Central,Elliot Park,3,1,Westminster
TOW,-93.261534,45.014902,250,02/13/2019 02:53am,"2598 4th street ne,Minneapolis,MN",45.014902,-93.261534,1,Northeast,Holland,2,1,Westminster
TOW,-93.265616,44.949939,251,02/13/2019 02:55am,"2900 Park Ave s,Minneapolis,MN",44.949939,-93.265616,6,Phillips,Phillips West,3,1,Westminster
TOW,-93.311691,44.99857,252,02/13/2019 02:56am,"2423 Golden valley road,Minneapolis,MN",44.99857,-93.311691,5,Near North,Willard - Hay,1,1,Westminster
TOW,-93.265541,44.964577,253,02/13/2019 02:57am,"1814 park s,Minneapolis,MN",44.964577,-93.265541,6,Phillips,Ventura Village,3,1,Westminster
TOW,-93.261584,45.008561,254,02/13/2019 03:02am,"2001 4th street ne,Minneapolis,MN",45.008561,-93.261584,1,Northeast,Holland,2,1,Westminster
TOW,-93.261859,45.010139,255,02/13/2019 03:05am,"2200 4th street ne,Minneapolis,MN",45.010139,-93.261859,1,Northeast,Holland,2,1,Westminster
TOW,-93.284422,44.914159,256,02/13/2019 03:09am,"49th and Grand ave ,Minneapolis,MN",44.914159,-93.284422,11,Southwest,Tangletown,5,1,Westminster
TOW,-93.298074,45.035242,257,02/13/2019 03:10am,"1421 44th ave n ,Minneapolis,MN",45.035242,-93.298074,4,Camden,Webber - Camden,1,1,Westminster
TOW,-93.297759,45.035251,258,02/13/2019 03:13am,"1415 44th ave n ,Minneapolis,MN",45.035251,-93.297759,4,Camden,Webber - Camden,1,1,Westminster
TOW,-93.244542,44.966131,259,02/13/2019 03:15am,"712 20th ave s,Minneapolis,MN",44.966131,-93.244542,6,University,Cedar Riverside,4,1,Westminster
TOW,-93.220052,44.929428,260,02/13/2019 03:16am,"4027 Minnehaha Avenue South,Minneapolis,MN",44.929428,-93.220052,12,Longfellow,Hiawatha,6,1,Westminster
TOW,-93.223153,44.933641,261,02/13/2019 03:18am,"3819 Minnehaha Avenue South,Minneapolis,MN",44.933641,-93.223153,12,Longfellow,Howe,6,1,Westminster
TOW,-93.265207,44.948377,262,02/13/2019 03:19am,"2998-2900 PARK AVE ,Minneapolis,MN",44.948377,-93.265207,6,Phillips,Phillips West,3,1,Westminster
TOW,-93.312885,44.998961,263,02/13/2019 03:19am,"2518 Golden Valley Road,Minneapolis,MN",44.998961,-93.312885,5,Near North,Willard - Hay,1,1,Westminster
TOW,-93.276673,44.946668,264,02/13/2019 03:20am,"E 31 ST & 1st Ave S. ,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.315275,44.99863,265,02/13/2019 03:21am,"2711 Golden valley road,Minneapolis,MN",44.99863,-93.315275,5,Near North,Willard - Hay,1,1,Westminster
TOW,-93.268013,44.9553,266,02/13/2019 03:23am,"2600 block of Portland Ave s,Minneapolis,MN",44.9553,-93.268013,6,Phillips,Phillips West,3,1,Westminster
TOW,-93.304339,44.980034,267,02/13/2019 03:25am,"1840 3RD AVE ,Minneapolis,MN",44.980034,-93.304339,5,Near North,Harrison,3,1,Westminster
TOW,-93.265616,44.949939,268,02/13/2019 03:25am,"2900 Park Ave S,Minneapolis,MN",44.949939,-93.265616,6,Phillips,Phillips West,3,1,Westminster
TOW,-93.280254,45.005896,269,02/13/2019 03:26am,"2598 2nd st n,Minneapolis,MN",45.005896,-93.280254,5,Near North,Hawthorne,1,1,Westminster
TOW,-93.284352,44.93589,270,02/13/2019 03:26am,"37 ST & GRAND AVE,Minneapolis,MN",44.93589,-93.284352,8,Southwest,King Field,5,1,Westminster
TOW,-93.267703,44.953722,271,02/13/2019 03:26am,"2700 block of Portland Ave s,Minneapolis,MN",44.953722,-93.267703,6,Phillips,Phillips West,3,1,Westminster
TOW,-93.273028,44.964343,272,02/13/2019 03:28am,"1830 3 ave s,Minneapolis,MN",44.964343,-93.273028,6,Central,Steven's Square - Loring Heights,3,1,Westminster
TOW,-93.284336,44.937686,273,02/13/2019 03:29am,"36 ST & GRAND AVE S,Minneapolis,MN",44.937686,-93.284336,8,Southwest,King Field,5,1,Westminster
TOW,-93.244324,44.965825,274,02/13/2019 03:31am,"720 20th ave s,Minneapolis,MN",44.965825,-93.244324,6,University,Cedar Riverside,4,1,Westminster
TOW,-93.265207,44.948377,275,02/13/2019 03:33am,"2998 Park av ,Minneapolis,MN",44.948377,-93.265207,6,Phillips,Phillips West,3,1,Westminster
TOW,-93.289665,45.032373,276,02/13/2019 03:33am,"4247 webber pkwy,Minneapolis,MN",45.032373,-93.289665,4,Camden,Webber - Camden,1,1,Westminster
TOW,-93.284293,44.94658,277,02/13/2019 03:33am,"3101-3199 Grand AV S,Minneapolis,MN",44.94658,-93.284293,8,Powderhorn,Lyndale,5,1,Westminster
TOW,-93.257057,44.989009,278,02/13/2019 03:34am,"300 1st ave ne,Minneapolis,MN",44.989009,-93.257057,3,University,Nicollet Island - East Bank,2,1,Westminster
TOW,-93.257796,44.98876,279,02/13/2019 03:37am,"220 1 avenue ne,Minneapolis,MN",44.98876,-93.257796,3,University,Nicollet Island - East Bank,2,1,Westminster
TOW,-93.244324,44.965825,280,02/13/2019 03:38am,"720 20th ave s,Minneapolis,MN",44.965825,-93.244324,6,University,Cedar Riverside,4,1,Westminster
TOW,-93.316752,44.999098,281,02/13/2019 03:44am,"2818 Golden valley road,Minneapolis,MN",44.999098,-93.316752,5,Near North,Willard - Hay,1,1,Westminster
TOW,-93.289665,45.032373,282,02/13/2019 03:44am,"4247 Webber parkway ,Minneapolis,MN",45.032373,-93.289665,4,Camden,Webber - Camden,1,1,Westminster
TOW,-93.286973,45.044423,283,02/13/2019 03:44am,"49th and grand ,Minneapolis,MN",45.044423,-93.286973,4,Camden,Lind - Bohanon,1,1,Westminster
TOW,-93.284656,44.933824,284,02/13/2019 03:46am,"3599 grand ,Minneapolis,MN",44.933824,-93.284656,8,Southwest,King Field,5,1,Westminster
TOW,-93.293005,45.03478,285,02/13/2019 03:47am,"4330 Webber parkway ,Minneapolis,MN",45.03478,-93.293005,4,Camden,Webber - Camden,1,1,Westminster
TOW,-93.27249,44.963776,286,02/13/2019 03:53am,"1905 3RD AVE S,Minneapolis,MN",44.963776,-93.27249,6,Central,Steven's Square - Loring Heights,3,1,Westminster
TOW,-93.256575,44.98715,287,02/13/2019 03:54am,"1 2nd street ne,Minneapolis,MN",44.98715,-93.256575,3,University,Nicollet Island - East Bank,4,1,Westminster
TOW,-93.261883,45.013294,288,02/13/2019 03:57am,"2500 block 4th street ne,Minneapolis,MN",45.013294,-93.261883,1,Northeast,Holland,2,1,Westminster
TOW,-93.27246,44.961445,289,02/13/2019 03:59am,"2115 3RD AVE S,Minneapolis,MN",44.961445,-93.27246,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.257016,45.010399,290,02/13/2019 04:00am,"2200 block of washington street ne,Minneapolis,MN",45.010399,-93.257016,1,Northeast,Holland,2,1,Westminster
TOW,-93.272381,44.961611,291,02/13/2019 04:01am,"2101 3rd ave s,Minneapolis,MN",44.961611,-93.272381,10,Powderhorn,Whittier,3,1,Westminster
TOW,-93.317448,44.999133,292,02/13/2019 04:04am,"2900 Golden valley road,Minneapolis,MN",44.999133,-93.317448,5,Near North,Willard - Hay,1,1,Westminster
TOW,-93.231106,44.963994,293,02/13/2019 04:09am,"2806 riverside ave,Minneapolis,MN",44.963994,-93.231106,2,Longfellow,Seward,4,1,Westminster
TOW,-93.278459,44.969516,294,02/13/2019 04:18am,"1350 Nicollet Ave,Minneapolis,MN",44.969516,-93.278459,7,Central,Loring Park,3,1,Westminster
TOW,-93.27781,44.969866,295,02/13/2019 04:21am,"1386 NICOLLET MALL,Minneapolis,MN",44.969866,-93.27781,7,Central,Loring Park,3,1,Westminster
TOW,-93.252668,45.010136,296,02/13/2019 04:22am,"2200 MONROE ST NE,Minneapolis,MN",45.010136,-93.252668,1,Northeast,Holland,2,1,Westminster
TOW,-93.21867,44.926955,297,02/13/2019 04:23am,"42ND & MINNEHAHA AVE S,Minneapolis,MN",44.926955,-93.21867,12,Longfellow,Hiawatha,6,1,Westminster
TOW,-93.257553,45.00523,298,02/13/2019 04:24am,"1699 WASHINGTON ST NE,Minneapolis,MN",45.00523,-93.257553,1,Northeast,Sheridan,2,1,Westminster
TOW,-93.310116,44.998616,299,02/13/2019 04:25am,"2315 GOLDEN VALLEY RD,Minneapolis,MN",44.998616,-93.310116,5,Near North,Willard - Hay,1,1,Westminster
TOW,-93.212853,44.941478,300,02/13/2019 04:27am,"4190 E 34TH ST ,Minneapolis,MN",44.941478,-93.212853,2,Longfellow,Cooper,6,1,Westminster
TOW,-93.284752,44.921247,301,02/13/2019 04:36am,"4500 GRAND AVE S,Minneapolis,MN",44.921247,-93.284752,8,Southwest,King Field,5,1,Westminster
TOW,-93.288134,44.946599,302,02/13/2019 04:39am,"700 block of 31st street East,Minneapolis,MN",44.946599,-93.288134,10,Calhoun Isle,CARAG,5,1,Westminster
TOW,-93.284374,44.934118,303,02/13/2019 04:39am,"3798 GRAND AVE S,Minneapolis,MN",44.934118,-93.284374,8,Southwest,King Field,5,1,Westminster
TOW,-93.278627,44.969651,304,02/13/2019 04:44am,"1350 NICOLLET AVE S,Minneapolis,MN",44.969651,-93.278627,7,Central,Loring Park,3,1,Westminster
TOW,-93.278627,44.969651,305,02/13/2019 04:51am,"1350 NICOLLET AVE S,Minneapolis,MN",44.969651,-93.278627,7,Central,Loring Park,3,1,Westminster
TOW,-93.283376,45.012225,306,02/13/2019 08:13am,"3122 N 3rd St ,Minneapolis,MN",45.012225,-93.283376,5,Near North,Hawthorne,1,2,Westminster
TOW,-93.290887,44.965678,307,02/13/2019 08:17am,"1786 Bryant ave s ,Minneapolis,MN",44.965678,-93.290887,7,Calhoun Isle,Lowry Hill,3,2,Westminster
TOW,-93.255279,44.939,308,02/13/2019 08:25am,"3514 14th ave s,Minneapolis,MN",44.939,-93.255279,9,Powderhorn,Powderhorn Park,6,2,Westminster
TOW,-93.284648,45.013901,309,02/13/2019 08:26am,"3222 4th st n,Minneapolis,MN",45.013901,-93.284648,4,Camden,McKinley,1,2,Westminster
TOW,-93.284665,45.013846,310,02/13/2019 08:26am,"3220 4th st n ,Minneapolis,MN",45.013846,-93.284665,4,Camden,McKinley,1,2,Westminster
